,coin,depositAllEnable,withdrawAllEnable,name,free,locked,freeze,withdrawing,ipoing,ipoable,storage,isLegalMoney,trading,networkList
356,UYU,False,True,Uruguay Peso,0,0,0,0,0,0,0,True,False,"[{'network': 'FIAT_MONEY', 'coin': 'UYU', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': True, 'depositDesc': 'The wallet is currently undergoing maintenance. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'FIAT', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '10000000000', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
357,IOTA,True,True,MIOTA,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'IOTA', 'withdrawIntegerMultiple': '0.000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.31', 'withdrawMin': '0.62', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'IOTA', 'coin': 'IOTA', 'withdrawIntegerMultiple': '0.000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'Please kindly note that we are working with Project team closely to improve withdrawal stability. Please expect longer withdrawal processing time in the interim.', 'name': 'MIOTA', 'resetAddressStatus': False, 'addressRegex': '^(iota)[0-9a-z]{60}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.5', 'withdrawMin': '69', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 10, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
358,CVC,True,True,Civic,0,0,0,0,0,0,0,False,True,"[{'network': 'ETH', 'coin': 'CVC', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '24', 'withdrawMin': '48', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
359,REEF,True,True,Reef,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'REEF', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '16', 'withdrawMin': '32', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'REEF', 'coin': 'REEF', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Reef', 'resetAddressStatus': False, 'addressRegex': '^[0-9a-z-A-Z]{44,50}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '10', 'withdrawMin': '20', 'withdrawMax': '1000000000', 'minConfirm': 4, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}, {'network': 'ETH', 'coin': 'REEF', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '651', 'withdrawMin': '1302', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
360,BTG,True,True,Bitcoin Gold,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'BTG', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': False, 'depositDesc': '', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': '', 'specialWithdrawTips': 'The name of this asset is Bitcoin Gold. Please ensure you are depositing Bitcoin Gold (BTG) tokens.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.0039', 'withdrawMin': '0.0078', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'BTG', 'coin': 'BTG', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'The name of this asset is Bitcoin Gold. Please ensure you are depositing Bitcoin Gold (BTG) tokens.', 'name': 'Bitcoin Gold', 'resetAddressStatus': False, 'addressRegex': '^[AG][a-km-zA-HJ-NP-Z1-9]{25,34}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.001', 'withdrawMin': '0.002', 'withdrawMax': '10000000000', 'minConfirm': 30, 'unLockConfirm': 70, 'sameAddress': False, 'estimatedArrivalTime': 35, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
361,OMR,True,True,Oman Rial,0,0,0,0,0,0,0,True,False,"[{'network': 'FIAT_MONEY', 'coin': 'OMR', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'FIAT', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '10000000000', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
362,MIR,True,True,Mirror Protocol,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'MIR', 'withdrawIntegerMultiple': '0.0001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.39', 'withdrawMin': '0.78', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'MIR', 'withdrawIntegerMultiple': '0.0001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '79', 'withdrawMin': '158', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
363,KES,True,True,Kenya Shilling,0,0,0,0,0,0,0,True,False,"[{'network': 'FIAT_MONEY', 'coin': 'KES', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'FIAT', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
364,ARK,True,True,Ark,0,0,0,0,0,0,0,False,True,"[{'network': 'ARK', 'coin': 'ARK', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ark', 'resetAddressStatus': False, 'addressRegex': '^(A)[A-Za-z0-9]{33}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.2', 'withdrawMin': '0.4', 'withdrawMax': '10000000000', 'minConfirm': 51, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 10, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
365,LOKA,True,True,League of Kingdoms,0,0,0,0,0,0,0,False,True,"[{'network': 'ETH', 'coin': 'LOKA', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '6.22', 'withdrawMin': '12', 'withdrawMax': '9999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
366,CVP,True,True,PowerPool,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'CVP', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.24', 'withdrawMin': '0.48', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'CVP', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '9.79', 'withdrawMin': '19', 'withdrawMax': '9999999999.99999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
367,ARN,False,False,Aeron,0,0,0,0,0,0,0,False,False,"[{'network': 'BNB', 'coin': 'ARN', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'The wallet is currently undergoing maintenance. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': 'Please enter both MEMO and Address data, which are required to deposit ARN BEP2 tokens to your Binance account.', 'name': 'BNB Beacon Chain (BEP2)', 'resetAddressStatus': False, 'addressRegex': '^(bnb1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '0.26', 'withdrawMin': '0.52', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'ARN', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'The wallet is currently undergoing maintenance. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': 'This deposit address supports ERC20 tokens. We will automatically convert your tokens to BEP2 tokens.', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '17', 'withdrawMin': '34', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
368,KEY,True,True,Selfkey,0,0,0,0,0,0,0,False,True,"[{'network': 'ETH', 'coin': 'KEY', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'The name of this asset is Selfkey. Please ensure you are depositing Selfkey (KEY) tokens under the contract address ending in 296e7.', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '769', 'withdrawMin': '1538', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
369,BTS,True,True,BitShares,0,0,0,0,0,0,0,False,True,"[{'network': 'BTS', 'coin': 'BTS', 'withdrawIntegerMultiple': '0.00001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Please enter both MEMO and Address data, which are required to deposit BTCB BEP2 tokens to your Binance account.', 'name': 'BitShares', 'resetAddressStatus': False, 'addressRegex': '^[a-z]{1}[a-z0-9-\\.]{2,62}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '1', 'withdrawMin': '2', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
370,SPARTAOLD,False,True,Spartan Protocol Old,0,0,0,0,0,0,0,False,False,"[{'network': 'BSC', 'coin': 'SPARTAOLD', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': True, 'depositDesc': 'Deposit for this token is not supported, please try other networks.', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '2', 'withdrawMin': '4', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
371,ARS,True,True,Argentine Peso,0,0,0,0,0,0,0,True,False,"[{'network': 'FIAT_MONEY', 'coin': 'ARS', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'FIAT', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999999.99999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
372,CVX,True,True,Convex Finance,0,0,0,0,0,0,0,False,True,"[{'network': 'ETH', 'coin': 'CVX', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.67', 'withdrawMin': '1.34', 'withdrawMax': '9999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
373,ONE,True,True,Harmony,0,0,0,0,0,0,0,False,True,"[{'network': 'ONE', 'coin': 'ONE', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Please ensure that both sending and receiving addresses are using shard0 in order to deposit ONE tokens to your Binance account successfully.', 'name': 'Harmony', 'resetAddressStatus': False, 'addressRegex': '^(one1)[a-z0-9]{38}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.1', 'withdrawMin': '60', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}, {'network': 'BNB', 'coin': 'ONE', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': False, 'depositDesc': '', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': 'Both a MEMO and an Address are required to successfully deposit your ONE BEP2 tokens to Binance.', 'name': 'BNB Beacon Chain (BEP2)', 'resetAddressStatus': False, 'addressRegex': '^(bnb1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '0', 'withdrawMin': '8', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
374,LINKDOWN,False,False,LINKDOWN,0,0,0,0,0,0,0,False,True,"[{'network': 'ETF', 'coin': 'LINKDOWN', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'ETF', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999999.99999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
375,ONG,True,True,Ontology Gas,0,0,0,0,0,0,0,False,True,"[{'network': 'ONT', 'coin': 'ONG', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ontology', 'resetAddressStatus': False, 'addressRegex': '^(A)[A-Za-z0-9]{33}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.033', 'withdrawMin': '0.066', 'withdrawMax': '10000000000', 'depositDust': '0.00000001', 'minConfirm': 1, 'unLockConfirm': 5, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
376,ANKR,True,True,Ankr,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'ANKR', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '2.65', 'withdrawMin': '5.3', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'BNB', 'coin': 'ANKR', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Both a MEMO and an Address are required to successfully deposit your ANKR BEP2 tokens to Binance.', 'name': 'BNB Beacon Chain (BEP2)', 'resetAddressStatus': False, 'addressRegex': '^(bnb1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '4.42', 'withdrawMin': '8.84', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'ANKR', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '106', 'withdrawMin': '212', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
